timestep,day,hour_of_day,is_night,p_load_mw,p_solar_mw,p_battery_mw,p_grid_mw,soc,v_min,v_min_measured,v_max,v_mean,line_loading_max,p_loss_mw,converged,v_margin,severity,blackout,risk_score,p_load_lag_1,p_solar_lag_1,p_load_lag_2,p_solar_lag_2,p_load_lag_3,p_solar_lag_3
139,5,19,0,3.669952664822713,0.0,9.868894772987773e-13,3.6699526648217264,0.10000000000981876,0.9142338535102745,0.9278324460034564,1.0,0.9491311717788391,51.91495152909095,0.19741554330521627,1,-0.015766,CRITICAL,1,0.5324675602360545,3.715,0.0729385929789728,3.611878165608099,0.4002724154912615,3.558603751595815,0.0
140,5,20,1,3.5611743904088087,0.0,8.181353811170873e-13,3.5611743904079907,0.10000000000813979,0.9169841870790592,0.912269002178588,1.0,0.9507550779559248,50.28675332280421,0.1850385040276797,1,-0.013016,CRITICAL,1,0.7434274800964232,3.669952664822713,0.0,3.715,0.0729385929789728,3.611878165608099,0.4002724154912615
141,5,21,1,3.4584294932934414,0.0,6.782368165423093e-13,3.4584294932927633,0.10000000000674791,0.9195683478891153,0.9238229371466627,1.0,0.9522813357406055,48.75464200878012,0.1737694142176759,1,-0.010432,CRITICAL,1,0.591609694942791,3.5611743904088087,0.0,3.669952664822713,0.0,3.715,0.0729385929789728
142,5,22,1,3.176929193967877,0.0,5.622607989693664e-13,3.176929193967315,0.10000000000559404,0.9265822550566875,0.925886349871574,1.0,0.9564261520314415,44.585088056178144,0.14494548698015997,1,-0.003418,HIGH,1,0.561393396040743,3.4584294932934414,0.0,3.5611743904088087,0.0,3.669952664822713,0.0
143,5,23,1,2.634364888077186,0.0,4.661161658261156e-13,2.63436488807672,0.10000000000463749,0.9398393352200549,0.9454583120097891,1.0,0.9642692165471655,36.66024505024192,0.09752863881777687,1,0.009839,MODERATE,0,0.28343244528899714,3.176929193967877,0.0,3.4584294932934414,0.0,3.5611743904088087,0.0
144,6,0,1,2.094017618747452,0.0,3.8641250200189466e-13,2.0940176187470656,0.1000000000038445,0.9527211328855828,0.9630658509624651,1.0,0.9719011659860113,28.90550241824362,0.060354337133229984,1,0.022721,NORMAL,0,0.12089828263237036,2.634364888077186,0.0,3.176929193967877,0.0,3.4584294932934414,0.0
145,6,1,1,1.790630368651068,0.0,3.203375668592102e-13,1.7906303686507477,0.10000000000318711,0.9598219149233513,0.968328953120886,1.0,0.9761125952856993,24.60835683781988,0.04363413071487428,1,0.029822,NORMAL,0,0.09114472939181259,2.094017618747452,0.0,2.634364888077186,0.0,3.176929193967877,0.0
146,6,2,1,1.7233421600141254,0.0,2.655613172711919e-13,1.7233421600138599,0.10000000000264213,0.9613844459726415,0.9576263461240738,1.0,0.9770397461836486,23.66063801425538,0.040315880929401415,1,0.031384,NORMAL,0,0.16008701749920165,1.790630368651068,0.0,2.094017618747452,0.0,2.634364888077186,0.0
147,6,3,1,1.7159769285038082,0.0,2.201514941485091e-13,1.7159769285035882,0.10000000000219034,0.9615552095962046,0.9511317706928369,1.0,0.9771410805136428,23.55701870909359,0.03996114632216215,1,0.031555,NORMAL,0,0.21961587967688814,1.7233421600141254,0.0,1.790630368651068,0.0,2.094017618747452,0.0
148,6,4,1,1.682801184570072,0.0,1.8250655420048424e-13,1.6828011845698896,0.1000000000018158,0.9623237402578227,0.9536151089138788,1.0,0.9775971634168528,23.090561568285132,0.0383839329452646,1,0.032324,NORMAL,0,0.19514699944978503,1.7159769285038082,0.0,1.7233421600141254,0.0,1.790630368651068,0.0
149,6,5,1,1.891564126736648,0.0,1.512990088367215e-13,1.8915641267364969,0.1000000000015053,0.9574697506012387,0.9610184920768905,1.0,0.9747171910500302,26.033564726578906,0.04887505224180569,1,0.02747,NORMAL,0,0.1345737802349421,1.682801184570072,0.0,1.7159769285038082,0.0,1.7233421600141254,0.0
150,6,6,0,2.422778201768464,0.0,1.254268575113611e-13,2.4227782017683386,0.1000000000012479,0.9449203941561517,0.9434757009302369,1.0,0.9672782716118219,33.60782071233479,0.08181482846199355,1,0.01492,NORMAL,0,0.30820126175250895,1.891564126736648,0.0,1.682801184570072,0.0,1.7159769285038082,0.0
151,6,7,0,2.765184249411873,0.8167837789629513,1.0397889725468886e-13,1.9484004704488178,0.10000000000103451,0.95096924085231,0.9672328627516216,1.0,0.978966705769496,30.68532312777861,0.0799415118653266,1,0.020969,NORMAL,0,0.09674102311892338,2.422778201768464,0.0,1.891564126736648,0.0,1.682801184570072,0.0
152,6,8,0,2.9548747007643765,1.411800004749871,8.619887585579988e-14,1.5430746960144193,0.10000000000085761,0.9541389239461558,0.9534612891002376,1.0273253077821782,0.9869590204107446,29.051858193493846,0.12434052596225298,1,0.024139,NORMAL,0,0.1966006583611822,2.765184249411873,0.8167837789629513,2.422778201768464,0.0,1.891564126736648,0.0
153,6,9,0,3.353051876838444,2.164554208290828,7.145889583683281e-14,1.1884976685475444,0.10000000000071096,0.9536614209821251,0.9458567225626485,1.061759807689267,0.9937033041567953,30.527001213142952,0.23467914912961974,1,0.023661,NORMAL,0,0.2786026837944378,2.9548747007643765,1.411800004749871,2.765184249411873,0.8167837789629513,2.422778201768464,0.0
154,6,10,0,3.384624673547856,1.9649992865686423,5.923975652088199e-14,1.4196253869791542,0.1000000000005894,0.9508080219284162,0.9497664614303607,1.050172296639668,0.9902210196191903,31.761557188144913,0.2063513983642073,1,0.020808,NORMAL,0,0.23397730283895352,3.353051876838444,2.164554208290828,2.9548747007643765,1.411800004749871,2.765184249411873,0.8167837789629513
155,6,11,0,3.396356438102989,2.7977585954027493,4.9110139750963464e-14,0.5985978427001906,0.10000000000048861,0.9590446325596399,0.9619660281300534,1.0937560342151182,1.0022692758722564,29.411664447926437,0.35318613403951754,1,0.029045,NORMAL,0,0.1280890370645167,3.384624673547856,1.9649992865686423,3.353051876838444,2.164554208290828,2.9548747007643765,1.411800004749871
156,6,12,0,3.4310412211194787,2.3439155886233216,4.0712733702658866e-14,1.0871256324961165,0.10000000000040507,0.9537880651211296,0.9467387536184431,1.0697637349620004,0.9953559678009674,30.865420032807016,0.26719162183355555,1,0.023788,NORMAL,0,0.26809188240836435,3.396356438102989,2.7977585954027493,3.384624673547856,1.9649992865686423,3.353051876838444,2.164554208290828
157,6,13,0,3.46008404958413,2.6147648610089806,3.375151304570572e-14,0.8453191885751155,0.1000000000003358,0.9558628831913542,0.9471148770178928,1.083256079041041,0.9988887897133478,30.470933568437804,0.31797839447681364,1,0.025863,NORMAL,0,0.2636869777289715,3.4310412211194787,2.3439155886233216,3.396356438102989,2.7977585954027493,3.384624673547856,1.9649992865686423
158,6,14,0,3.424748493077811,1.979005939014028,2.7980175454534094e-14,1.4457425540637552,0.10000000000027838,0.9500592133736518,0.9615590291284699,1.0501206323030836,0.9899072773957356,32.21590509833602,0.2100168485570873,1,0.020059,NORMAL,0,0.1308411687842161,3.46008404958413,2.6147648610089806,3.4310412211194787,2.3439155886233216,3.396356438102989,2.7977585954027493
159,6,15,0,3.4889565346425666,1.644271843972368,2.3195203514588563e-14,1.8446846906701755,0.10000000000023078,0.9448250083147963,0.9502297844396272,1.0297137621213177,0.9836769091467777,34.830789575247465,0.1723528763090246,1,0.014825,NORMAL,0,0.22903165920814336,3.424748493077811,1.979005939014028,3.46008404958413,2.6147648610089806,3.4310412211194787,2.3439155886233216
160,6,16,0,3.548648041380811,0.8321090189511975,1.922892662865014e-14,2.716539022429594,0.10000000000019132,0.9331817847708618,0.9341251303793271,1.0,0.968412349383404,41.64162075442396,0.13091428625547918,1,0.003182,MODERATE,0,0.43843700362124993,3.4889565346425666,1.644271843972368,3.424748493077811,1.979005939014028,3.46008404958413,2.6147648610089806
161,6,17,0,3.597397013361636,0.1677788791145969,1.594142657421197e-14,3.4296181342470233,0.10000000000015861,0.9221907639823623,0.9189983307830393,1.0,0.9540164149898314,48.923778583590604,0.16826751408366822,1,-0.007809,HIGH,1,0.659282886078679,3.548648041380811,0.8321090189511975,3.4889565346425666,1.644271843972368,3.424748493077811,1.979005939014028
162,6,18,0,3.6929924640470007,0.0230192874101092,1.3215912107693937e-14,3.669973176636878,0.1000000000001315,0.9154813443200753,0.924489414819752,1.0,0.9493196910101707,51.99170645549308,0.19679008251303085,1,-0.014519,CRITICAL,1,0.5819139010574744,3.597397013361636,0.1677788791145969,3.548648041380811,0.8321090189511975,3.4889565346425666,1.644271843972368
163,6,19,0,3.636001212924862,0.0,1.095640626655001e-14,3.636001212924851,0.10000000000010902,0.9150938840179367,0.9067022395697234,1.0,0.9496389127611239,51.4060835290104,0.19350279906663234,1,-0.014906,CRITICAL,1,0.8018449771498579,3.6929924640470007,0.0230192874101092,3.597397013361636,0.1677788791145969,3.548648041380811,0.8321090189511975
164,6,20,1,3.542159851481667,0.0,9.083120973482883e-15,3.542159851481658,0.10000000000009038,0.9174634179428908,0.8970098502487607,1.0,0.9510380873510287,50.00279147058229,0.18292229041581567,1,-0.012537,CRITICAL,1,0.8786181454742198,3.636001212924862,0.0,3.6929924640470007,0.0230192874101092,3.597397013361636,0.1677788791145969
165,6,21,1,3.445400274540285,0.0,7.530144338551309e-15,3.4454002745402774,0.10000000000007492,0.9198951136725836,0.9173546721612322,1.0,0.9524743623172934,48.5607498901164,0.17236931834888242,1,-0.010105,CRITICAL,1,0.6810756958391345,3.542159851481667,0.0,3.636001212924862,0.0,3.6929924640470007,0.0230192874101092
166,6,22,1,3.1801569005833006,0.0,6.241971612331076e-15,3.1801569005832944,0.10000000000006211,0.9265023722480197,0.9155817129776758,1.0,0.9563789273948533,44.6326669886858,0.14525924235321602,1,-0.003498,HIGH,1,0.7037245086931889,3.445400274540285,0.0,3.542159851481667,0.0,3.636001212924862,0.0
167,6,23,1,2.726565112980684,0.0,5.17466153486135e-15,2.7265651129806785,0.10000000000005149,0.9376099578768614,0.93277139952698,1.0,0.9629494832859476,37.99691249128108,0.10485429479889215,1,0.00761,MODERATE,0,0.45852453071831356,3.1801569005833006,0.0,3.445400274540285,0.0,3.542159851481667,0.0
168,7,0,1,2.110788316157317,0.0,4.290054590912985e-15,2.1107883161573127,0.1000000000000427,0.9523259110555508,0.9625899741400169,1.0,0.9716668556176846,29.144209006487507,0.061363866293959485,1,0.022326,NORMAL,0,0.12396590444523295,2.726565112980684,0.0,3.1801569005833006,0.0,3.445400274540285,0.0
169,7,1,1,1.7719924380565144,0.0,3.556929358934863e-15,1.7719924380565109,0.1000000000000354,0.960255157850102,0.9484229973752912,1.0,0.97636965114574,24.345659594015398,0.042701014846946786,1,0.030255,NORMAL,0,0.24873323171869027,2.110788316157317,0.0,2.726565112980684,0.0,3.1801569005833006,0.0
170,7,2,1,1.6935749198457644,0.0,2.9486898131612163e-15,1.6935749198457615,0.10000000000002934,0.9620742788521424,0.955422798840819,1.0,0.9774491170498856,23.24199160844116,0.03889242866089045,1,0.032074,NORMAL,0,0.1786724240010598,1.7719924380565144,0.0,2.110788316157317,0.0,2.726565112980684,0.0
171,7,3,1,1.6747435391098815,0.0,2.444521672557965e-15,1.674743539109879,0.10000000000002433,0.96251023835711,0.9580998693869263,1.0,0.9777078458505799,22.97733929375239,0.038005953050574595,1,0.03251,NORMAL,0,0.15630363708733072,1.6935749198457644,0.0,1.7719924380565144,0.0,2.110788316157317,0.0
172,7,4,1,1.6864535217667156,0.0,2.027079702930044e-15,1.6864535217667136,0.10000000000002017,0.9622391844753225,0.9633481592085144,1.0,0.9775469821700256,23.141891471379648,0.03855591662382322,1,0.032239,NORMAL,0,0.11910955634734957,1.6747435391098815,0.0,1.6935749198457644,0.0,1.7719924380565144,0.0
173,7,5,1,1.8633044791705555,0.0,1.6801750190287242e-15,1.8633044791705538,0.10000000000001673,0.9581293286704815,0.9525518982696373,1.0,0.9751084460066597,25.634093047714845,0.04737564553795466,1,0.028129,NORMAL,0,0.20536175413261132,1.6864535217667156,0.0,1.6747435391098815,0.0,1.6935749198457644,0.0
174,7,6,0,2.3708577837577325,0.1692447747101061,1.3934004803369667e-15,2.201613009047625,0.10000000000001387,0.9508678347217909,0.9543252843925099,1.0,0.9716207742052444,31.07396867787122,0.06629684753289296,1,0.020868,NORMAL,0,0.188541200197611,1.8633044791705555,0.0,1.6864535217667156,0.0,1.6747435391098815,0.0
175,7,7,0,2.711578559478225,0.826379490542291,1.155192597391394e-15,1.8851990689359328,0.1000000000000115,0.9523043848416806,0.9485657617673204,1.0,0.9798752196673258,29.86158394702157,0.07743556093216566,1,0.022304,NORMAL,0,0.2471360190100894,2.3708577837577325,0.1692447747101061,1.8633044791705555,0.0,1.6864535217667156,0.0
176,7,8,0,2.9096096812999312,0.9544751346197884,9.57456927567642e-16,1.955134546680142,0.10000000000000953,0.9495001306144643,0.9499210201691451,1.0000464041875208,0.9795412675312729,31.59913582175769,0.09202124746641424,1,0.0195,NORMAL,0,0.2323192933644167,2.711578559478225,0.826379490542291,2.3708577837577325,0.1692447747101061,1.8633044791705555,0.0
177,7,9,0,3.3965081579471965,1.3288183056625549,7.93255377187684e-16,2.0676898522846408,0.1000000000000079,0.9431515898821238,0.9441139286233845,1.0128480826793775,0.9795849104216199,35.594557638502316,0.13960577845554303,1,0.013152,NORMAL,0,0.300097058995968,2.9096096812999312,0.9544751346197884,2.711578559478225,0.826379490542291,2.3708577837577325,0.1692447747101061
178,7,10,0,3.50145843735648,1.792837102565063,6.579625504661694e-16,1.7086213347914163,0.10000000000000656,0.9462510168473195,0.9463158918409661,1.03803238200818,0.9859325022980125,34.15654050251206,0.18954711145649372,1,0.016251,NORMAL,0,0.27309947940159196,3.3965081579471965,1.3288183056625549,2.9096096812999312,0.9544751346197884,2.711578559478225,0.826379490542291
179,7,11,0,3.5088738336705534,2.415045436004034,5.457967026714094e-16,1.093828397666519,0.10000000000000543,0.9527764333583337,0.9458725161072572,1.0719368186856901,0.9953789494143743,31.59216193764668,0.2825030651298489,1,0.022776,NORMAL,0,0.27841226950241826,3.50145843735648,1.792837102565063,3.3965081579471965,1.3288183056625549,2.9096096812999312,0.9544751346197884
180,7,12,0,3.49135246677837,2.574356689562772,4.521324380180531e-16,0.9169957772155977,0.1000000000000045,0.9547681407857126,0.9599510244432996,1.0805611497541499,0.9979072817484299,30.934578716744525,0.3112220668065342,1,0.024768,NORMAL,0,0.14220914723278175,3.5088738336705534,2.415045436004034,3.50145843735648,1.792837102565063,3.3965081579471965,1.3288183056625549
181,7,13,0,3.496273527882174,2.4625524203276057,3.746570586134251e-16,1.0337211075545678,0.10000000000000374,0.9535399334652828,0.9481599252636539,1.0746756472073842,0.9962355071640424,31.295364945693283,0.2905615380868225,1,0.02354,NORMAL,0,0.251694453053523,3.49135246677837,2.574356689562772,3.5088738336705534,2.415045436004034,3.50145843735648,1.792837102565063
